School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Impact Measure,Impact Value
20232024,011,BOYLE,143,Danville Independent,,All Schools,143000,,,901,CKEC,,School Climate,63
20232024,011,BOYLE,143,Danville Independent,,All Schools,143000,,,901,CKEC,,School Leadership,72
20232024,011,BOYLE,143,Danville Independent,003,Mary G. Hogsett Primary School,143003,011143003,210144002477,901,CKEC,A1,Managing Student Behavior,79
20232024,011,BOYLE,143,Danville Independent,003,Mary G. Hogsett Primary School,143003,011143003,210144002477,901,CKEC,A1,School Climate,87
20232024,011,BOYLE,143,Danville Independent,003,Mary G. Hogsett Primary School,143003,011143003,210144002477,901,CKEC,A1,School Leadership,82
20232024,011,BOYLE,143,Danville Independent,005,John W. Bate Middle School,143005,011143005,210144000290,901,CKEC,A1,Managing Student Behavior,74
20232024,011,BOYLE,143,Danville Independent,005,John W. Bate Middle School,143005,011143005,210144000290,901,CKEC,A1,School Climate,70
20232024,011,BOYLE,143,Danville Independent,005,John W. Bate Middle School,143005,011143005,210144000290,901,CKEC,A1,School Leadership,88
20232024,011,BOYLE,143,Danville Independent,010,Edna L. Toliver Intermediate School,143010,011143010,210144002476,901,CKEC,A1,Managing Student Behavior,61
20232024,011,BOYLE,143,Danville Independent,010,Edna L. Toliver Intermediate School,143010,011143010,210144002476,901,CKEC,A1,School Climate,56
20232024,011,BOYLE,143,Danville Independent,010,Edna L. Toliver Intermediate School,143010,011143010,210144002476,901,CKEC,A1,School Leadership,74
20232024,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,901,CKEC,A1,Managing Student Behavior,29
20232024,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,901,CKEC,A1,School Climate,41
20232024,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,901,CKEC,A1,School Leadership,47
20232024,030,DAVIESS,145,Daviess County,,All Schools,145000,,,902,GRREC,,Managing Student Behavior,67
20232024,030,DAVIESS,145,Daviess County,,All Schools,145000,,,902,GRREC,,School Climate,66
20232024,030,DAVIESS,145,Daviess County,,All Schools,145000,,,902,GRREC,,School Leadership,72
20232024,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,902,GRREC,A1,Managing Student Behavior,66
20232024,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,902,GRREC,A1,School Climate,63
20232024,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,902,GRREC,A1,School Leadership,75
20232024,030,DAVIESS,145,Daviess County,006,Meadow Lands Elementary School,145006,030145006,210147001949,902,GRREC,A1,Managing Student Behavior,65
20232024,030,DAVIESS,145,Daviess County,006,Meadow Lands Elementary School,145006,030145006,210147001949,902,GRREC,A1,School Climate,52
20232024,030,DAVIESS,145,Daviess County,006,Meadow Lands Elementary School,145006,030145006,210147001949,902,GRREC,A1,School Leadership,56
20232024,030,DAVIESS,145,Daviess County,007,East View Elementary School,145007,030145007,210147001625,902,GRREC,A1,Managing Student Behavior,73
20232024,030,DAVIESS,145,Daviess County,007,East View Elementary School,145007,030145007,210147001625,902,GRREC,A1,School Climate,76
20232024,030,DAVIESS,145,Daviess County,007,East View Elementary School,145007,030145007,210147001625,902,GRREC,A1,School Leadership,95
20232024,030,DAVIESS,145,Daviess County,008,F T Burns Middle School,145008,030145008,210147000296,902,GRREC,A1,Managing Student Behavior,42
20232024,030,DAVIESS,145,Daviess County,008,F T Burns Middle School,145008,030145008,210147000296,902,GRREC,A1,School Climate,45
20232024,030,DAVIESS,145,Daviess County,008,F T Burns Middle School,145008,030145008,210147000296,902,GRREC,A1,School Leadership,62
20232024,030,DAVIESS,145,Daviess County,010,Daviess County High School,145010,030145010,210147000297,902,GRREC,A1,Managing Student Behavior,55
20232024,030,DAVIESS,145,Daviess County,010,Daviess County High School,145010,030145010,210147000297,902,GRREC,A1,School Climate,52
20232024,030,DAVIESS,145,Daviess County,010,Daviess County High School,145010,030145010,210147000297,902,GRREC,A1,School Leadership,59
20232024,030,DAVIESS,145,Daviess County,011,Southern Oaks Elementary School,145011,030145011,210147002230,902,GRREC,A1,Managing Student Behavior,67
20232024,030,DAVIESS,145,Daviess County,011,Southern Oaks Elementary School,145011,030145011,210147002230,902,GRREC,A1,School Climate,71
20232024,030,DAVIESS,145,Daviess County,011,Southern Oaks Elementary School,145011,030145011,210147002230,902,GRREC,A1,School Leadership,79
20232024,030,DAVIESS,145,Daviess County,020,Daviess County Middle School,145020,030145020,210147000298,902,GRREC,A1,Managing Student Behavior,81
20232024,030,DAVIESS,145,Daviess County,020,Daviess County Middle School,145020,030145020,210147000298,902,GRREC,A1,School Climate,72
20232024,030,DAVIESS,145,Daviess County,020,Daviess County Middle School,145020,030145020,210147000298,902,GRREC,A1,School Leadership,79
20232024,030,DAVIESS,145,Daviess County,025,Highland Elementary School,145025,030145025,210147000299,902,GRREC,A1,Managing Student Behavior,69
20232024,030,DAVIESS,145,Daviess County,025,Highland Elementary School,145025,030145025,210147000299,902,GRREC,A1,School Climate,62
20232024,030,DAVIESS,145,Daviess County,025,Highland Elementary School,145025,030145025,210147000299,902,GRREC,A1,School Leadership,59
20232024,030,DAVIESS,145,Daviess County,040,Deer Park Elementary School,145040,030145040,210147000301,902,GRREC,A1,Managing Student Behavior,78
20232024,030,DAVIESS,145,Daviess County,040,Deer Park Elementary School,145040,030145040,210147000301,902,GRREC,A1,School Climate,78
20232024,030,DAVIESS,145,Daviess County,040,Deer Park Elementary School,145040,030145040,210147000301,902,GRREC,A1,School Leadership,76
20232024,030,DAVIESS,145,Daviess County,070,Sorgho Elementary School,145070,030145070,210147000303,902,GRREC,A1,Managing Student Behavior,42
20232024,030,DAVIESS,145,Daviess County,070,Sorgho Elementary School,145070,030145070,210147000303,902,GRREC,A1,School Climate,47
20232024,030,DAVIESS,145,Daviess County,070,Sorgho Elementary School,145070,030145070,210147000303,902,GRREC,A1,School Leadership,38
20232024,030,DAVIESS,145,Daviess County,085,Audubon Elementary School,145085,030145085,210147000054,902,GRREC,A1,Managing Student Behavior,60
20232024,030,DAVIESS,145,Daviess County,085,Audubon Elementary School,145085,030145085,210147000054,902,GRREC,A1,School Climate,58
20232024,030,DAVIESS,145,Daviess County,085,Audubon Elementary School,145085,030145085,210147000054,902,GRREC,A1,School Leadership,79
20232024,030,DAVIESS,145,Daviess County,095,Tamarack Elementary School,145095,030145095,210147000306,902,GRREC,A1,Managing Student Behavior,84
20232024,030,DAVIESS,145,Daviess County,095,Tamarack Elementary School,145095,030145095,210147000306,902,GRREC,A1,School Climate,87
20232024,030,DAVIESS,145,Daviess County,095,Tamarack Elementary School,145095,030145095,210147000306,902,GRREC,A1,School Leadership,91
20232024,030,DAVIESS,145,Daviess County,130,West Louisville Elementary School,145130,030145130,210147000309,902,GRREC,A1,Managing Student Behavior,57
20232024,030,DAVIESS,145,Daviess County,130,West Louisville Elementary School,145130,030145130,210147000309,902,GRREC,A1,School Climate,55
20232024,030,DAVIESS,145,Daviess County,130,West Louisville Elementary School,145130,030145130,210147000309,902,GRREC,A1,School Leadership,54
20232024,030,DAVIESS,145,Daviess County,140,Whitesville Elementary School,145140,030145140,210147000310,902,GRREC,A1,Managing Student Behavior,84
20232024,030,DAVIESS,145,Daviess County,140,Whitesville Elementary School,145140,030145140,210147000310,902,GRREC,A1,School Climate,98
20232024,030,DAVIESS,145,Daviess County,140,Whitesville Elementary School,145140,030145140,210147000310,902,GRREC,A1,School Leadership,100
20232024,030,DAVIESS,145,Daviess County,145,F T Burns Elementary School,145145,030145145,210147000311,902,GRREC,A1,Managing Student Behavior,66
20232024,030,DAVIESS,145,Daviess County,145,F T Burns Elementary School,145145,030145145,210147000311,902,GRREC,A1,School Climate,81
20232024,030,DAVIESS,145,Daviess County,145,F T Burns Elementary School,145145,030145145,210147000311,902,GRREC,A1,School Leadership,84
20232024,030,DAVIESS,145,Daviess County,150,Country Heights Elementary School,145150,030145150,210147001581,902,GRREC,A1,Managing Student Behavior,80
20232024,030,DAVIESS,145,Daviess County,150,Country Heights Elementary School,145150,030145150,210147001581,902,GRREC,A1,School Climate,80
20232024,030,DAVIESS,145,Daviess County,150,Country Heights Elementary School,145150,030145150,210147001581,902,GRREC,A1,School Leadership,54
20232024,030,DAVIESS,145,Daviess County,155,College View Middle School,145155,030145155,210147000961,902,GRREC,A1,Managing Student Behavior,53
20232024,030,DAVIESS,145,Daviess County,155,College View Middle School,145155,030145155,210147000961,902,GRREC,A1,School Climate,56
20232024,030,DAVIESS,145,Daviess County,155,College View Middle School,145155,030145155,210147000961,902,GRREC,A1,School Leadership,57
20232024,030,DAVIESS,145,Daviess County,160,Owensboro Day Treatment,145160,030145160,210147000312,902,GRREC,A6,Managing Student Behavior,78
20232024,030,DAVIESS,145,Daviess County,160,Owensboro Day Treatment,145160,030145160,210147000312,902,GRREC,A6,School Climate,67
20232024,030,DAVIESS,145,Daviess County,160,Owensboro Day Treatment,145160,030145160,210147000312,902,GRREC,A6,School Leadership,96
20232024,030,DAVIESS,145,Daviess County,170,Valley High School,145170,030145170,210147001700,902,GRREC,A6,Managing Student Behavior,83
20232024,030,DAVIESS,145,Daviess County,170,Valley High School,145170,030145170,210147001700,902,GRREC,A6,School Climate,89
20232024,030,DAVIESS,145,Daviess County,170,Valley High School,145170,030145170,210147001700,902,GRREC,A6,School Leadership,99
20232024,030,DAVIESS,145,Daviess County,180,Heritage Park High School,145180,030145180,210147000969,902,GRREC,A5,Managing Student Behavior,59
20232024,030,DAVIESS,145,Daviess County,180,Heritage Park High School,145180,030145180,210147000969,902,GRREC,A5,School Climate,36
20232024,030,DAVIESS,145,Daviess County,180,Heritage Park High School,145180,030145180,210147000969,902,GRREC,A5,School Leadership,56
20232024,054,HOPKINS,146,Dawson Springs Independent,,All Schools,146000,,,908,WKEC,,Managing Student Behavior,79
20232024,054,HOPKINS,146,Dawson Springs Independent,,All Schools,146000,,,908,WKEC,,School Climate,82
20232024,054,HOPKINS,146,Dawson Springs Independent,,All Schools,146000,,,908,WKEC,,School Leadership,82
20232024,054,HOPKINS,146,Dawson Springs Independent,017,Dawson Springs Elementary,146017,054146017,210150002200,908,WKEC,A1,Managing Student Behavior,72
20232024,054,HOPKINS,146,Dawson Springs Independent,017,Dawson Springs Elementary,146017,054146017,210150002200,908,WKEC,A1,School Climate,72
20232024,054,HOPKINS,146,Dawson Springs Independent,017,Dawson Springs Elementary,146017,054146017,210150002200,908,WKEC,A1,School Leadership,75
20232024,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,908,WKEC,A1,Managing Student Behavior,86
20232024,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,908,WKEC,A1,School Climate,92
20232024,054,HOPKINS,146,Dawson Springs Independent,018,Dawson Springs Jr/Sr High School,146018,054146018,210150002203,908,WKEC,A1,School Leadership,90
20232024,019,CAMPBELL,147,Dayton Independent,,All Schools,147000,,,905,NKCES,,Managing Student Behavior,64
20232024,019,CAMPBELL,147,Dayton Independent,,All Schools,147000,,,905,NKCES,,School Climate,73
20232024,019,CAMPBELL,147,Dayton Independent,,All Schools,147000,,,905,NKCES,,School Leadership,68
20232024,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,905,NKCES,A1,Managing Student Behavior,56
20232024,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,905,NKCES,A1,School Climate,57
20232024,019,CAMPBELL,147,Dayton Independent,010,Dayton High School,147010,019147010,210153000316,905,NKCES,A1,School Leadership,63
20232024,019,CAMPBELL,147,Dayton Independent,030,Lincoln Elementary School,147030,019147030,210153000317,905,NKCES,A1,Managing Student Behavior,73
20232024,019,CAMPBELL,147,Dayton Independent,030,Lincoln Elementary School,147030,019147030,210153000317,905,NKCES,A1,School Climate,89
20232024,019,CAMPBELL,147,Dayton Independent,030,Lincoln Elementary School,147030,019147030,210153000317,905,NKCES,A1,School Leadership,74
20232024,063,LAUREL,149,East Bernstadt Independent,,All Schools,149000,,,907,SESC,,Managing Student Behavior,76
20232024,063,LAUREL,149,East Bernstadt Independent,,All Schools,149000,,,907,SESC,,School Climate,76
20232024,063,LAUREL,149,East Bernstadt Independent,,All Schools,149000,,,907,SESC,,School Leadership,79
20232024,063,LAUREL,149,East Bernstadt Independent,010,East Bernstadt Elementary School,149010,063149010,210159000318,907,SESC,A1,Managing Student Behavior,76
20232024,063,LAUREL,149,East Bernstadt Independent,010,East Bernstadt Elementary School,149010,063149010,210159000318,907,SESC,A1,School Climate,76
20232024,063,LAUREL,149,East Bernstadt Independent,010,East Bernstadt Elementary School,149010,063149010,210159000318,907,SESC,A1,School Leadership,79
20232024,031,EDMONSON,151,Edmonson County,,All Schools,151000,,,902,GRREC,,Managing Student Behavior,84
20232024,031,EDMONSON,151,Edmonson County,,All Schools,151000,,,902,GRREC,,School Climate,81
20232024,031,EDMONSON,151,Edmonson County,,All Schools,151000,,,902,GRREC,,School Leadership,76
20232024,031,EDMONSON,151,Edmonson County,020,South Edmonson Elementary School,151020,031151020,210162000319,902,GRREC,A1,Managing Student Behavior,87
20232024,031,EDMONSON,151,Edmonson County,020,South Edmonson Elementary School,151020,031151020,210162000319,902,GRREC,A1,School Climate,91
20232024,031,EDMONSON,151,Edmonson County,020,South Edmonson Elementary School,151020,031151020,210162000319,902,GRREC,A1,School Leadership,91
20232024,031,EDMONSON,151,Edmonson County,022,Edmonson County 5/6 Center,151022,031151022,210162001985,902,GRREC,A1,Managing Student Behavior,73
20232024,031,EDMONSON,151,Edmonson County,022,Edmonson County 5/6 Center,151022,031151022,210162001985,902,GRREC,A1,School Climate,64
20232024,031,EDMONSON,151,Edmonson County,022,Edmonson County 5/6 Center,151022,031151022,210162001985,902,GRREC,A1,School Leadership,43
20232024,031,EDMONSON,151,Edmonson County,050,Edmonson County Middle School,151050,031151050,210162000321,902,GRREC,A1,Managing Student Behavior,88
20232024,031,EDMONSON,151,Edmonson County,050,Edmonson County Middle School,151050,031151050,210162000321,902,GRREC,A1,School Climate,79
20232024,031,EDMONSON,151,Edmonson County,050,Edmonson County Middle School,151050,031151050,210162000321,902,GRREC,A1,School Leadership,74
